Job Title,Job URL,Company,Location,Job Description,required_skills
Teknisi Mesin EDC - Jombang,https://id.jobstreet.com/id/job/91423442?type=standard&ref=search-standalone&origin=cardTitle#sol=7d9011a2c91542a4b56b909b6eba6b7ab42a5cb9,PT. Pasifik Cipta Solusi,Jombang,Kualifikasi | Pendidikan minimal SMA/SMK | Mengerti cara kerja mesin EDC dan sistem pembayaran (nilai plus) | Bisa troubleshooting perangkat elektronik | Familiar dengan instalasi dan konfigurasi device | Memiliki kemampuan komunikasi yang baik (karena berhadapan dengan merchant) | Memiliki SIM C beserta motor pribadi dan siap kerja lapangan/mobile | Pengalaman sebagai teknisi (lebih diutamakan) | Job Description | Melakukan instalasi dan setup mesin EDC di lokasi merchant | Melakukan maintenance (perawatan rutin) mesin EDC | Troubleshooting jika terjadi kerusakan atau gangguan | Melakukan penggantian unit (swap device) jika diperlukan | Memastikan koneksi mesin berjalan normal | Memberikan edukasi penggunaan mesin ke merchant | Membuat laporan pekerjaan harian/mingguan | Koordinasi dengan tim support atau vendor jika ada issue kompleks | Monitoring performa mesin di lapangan,"[""Troubleshooting""]"
Cloud Solution Architect,https://id.jobstreet.com/id/job/86948641?type=standard&ref=search-standalone&origin=cardTitle#sol=7de11535aa0dd074fac83dfc68d3e446f02091a3,CTI Group,Kebayoran Lama,"Job Description | Understanding client's business needs and technical requirements | Designing and present cloud solution to customer | Perform technical demonstration and testing to ensure meet the customer expectations and provide document needed | Minimum Qualifications | Bachelor's Degree in Informatics Engineering / Computer Science / Electro / System Information | Have basic knowledge in Information Technology (server and storage, network, virtualization, operating system, fundamental coding) | Interested in cloud technology",[]
[Full Time] DevOps Engineer,https://id.jobstreet.com/id/job/91339824?type=standard&ref=search-standalone&origin=cardTitle#sol=3454795a98ba527eaadea2195a29f4a87a11225b,PT Timedoor Indonesia,Denpasar,"Tugas & Tanggung Jawab: | - Membangun dan memelihara server (shared/dedicated) klien | - Melakukan maintenance rutin dan menyusun laporan kondisi server | - Update info server dan tools yang digunakan | - Kolaborasi dengan tim backend, frontend, dan tim lainnya | - Menganalisis data dan kode untuk menyelesaikan masalah | - Laporkan progres proyek ke klien atau team lead | - Tangani keamanan server dan lakukan hardening | - Pantau performa server pakai tools monitoring | - Jalankan dan kelola backup serta sistem disaster recovery | - Cepat tanggap terhadap insiden dan troubleshooting hardware/jaringan | - Evaluasi teknologi baru dan ajukan rekomendasi | - Bangun automasi untuk provisioning, deployment, konfigurasi | - Susun dokumentasi teknis, SOP, dan best practice | - Sharing pengetahuan dan pengalaman dengan tim server lainnya | - Standby saat ada permintaan yang sifatnya urgent | - Melakukan deployment application ke server | - Membuat dan mengkonfigurasi CI/CD pipeline | Kualifikasi: | - Mengetahui tentang CI/CD, Jenkins, Pipeline ( bibucket / github/ gitlab ) | - Pernah memcoba menggunakan AWS / GCP / DO | - Berdomisili di Bali atau bersedia relokasi ke Bali | - Tertarik dengan dunia server, jaringan, dan pengelolaan sistem | - Siap belajar, adaptif, dan mampu bekerja secara tim","[""AWS"", ""GCP"", ""GitHub"", ""GitLab"", ""CI/CD"", ""Jenkins"", ""Troubleshooting""]"
Software Quality Assurance,https://id.jobstreet.com/id/job/90774380?type=standard&ref=search-standalone&origin=cardTitle#sol=a77e20fd13d3673c3f7d32941ee58f4558459602,PT Integrasia Utama,Kebayoran Lama,"Requirements | -  Bachelor's degree from Computer Science or related field, (associate’s degree are welcome). | -  Have a good knowledge application development basic, algorithm, strong logical thinking, willingness to coding and SDLC. | -  Have good logical skills. | -  Able and familiar with making programs (web and mobile). | -  Likes to do research and update on Automation Technology. | -  Can make good documentation, can create test scenarios, have good analysis. | -  Well behaved, willing to learn, able to communicate well in a team. | -  Familiar with Git versioning tools. | Preferable | -  Knowing about agile, quick to understand business processes, can think critically. | -  Proficient with types of testing, ranging from API testing, end-to-end testing, smoke testing, to functional testing. | -  Having excellent SQL Query, programming skills, automation testing (selenium, katalon, kobiton, API test). | -  1 year experience in Quality Assurance (preferable QA Automation).","[""SQL"", ""Git"", ""API"", ""Agile"", ""QA""]"
QA Automation (Mid-Level),https://id.jobstreet.com/id/job/91554012?type=standard&ref=search-standalone&origin=cardTitle#sol=ba974e5dd135950653aa6d23ec01321d7b184f49,PT Selaras Kinerja Muda,Jakarta Selatan,"About the Role | Kami mencari QA Automation Engineer (Mid-Level) yang berpengalaman untuk merancang dan mengembangkan automation framework serta memastikan kualitas sistem secara menyeluruh. Anda akan berperan penting dalam meningkatkan efisiensi testing, memastikan reliability sistem, dan mendukung delivery aplikasi perbankan yang berkualitas tinggi. | Key Responsibilities | Design, develop, and maintain scalable automation frameworks | Implement and execute automated testing for Web, API, and Mobile applications | Integrate automation testing into CI/CD pipelines | Perform API testing and support performance testing activities | Review automation scripts and ensure adherence to coding standards | Collaborate with cross-functional teams (Developers, BA, DevOps) | Mentor and guide junior QA engineers | Improve automation test coverage and testing efficiency | Ensure all testing processes align with quality standards and best practices | Requirements | Minimum 3 years of experience in QA Automation or Software Testing | Strong experience with automation tools (Selenium / Playwright / Cypress) | Experience integrating automation into CI/CD tools (e.g. Jenkins) | Solid understanding of API testing | Advanced SQL skills for data validation | Strong analytical thinking and problem-solving skills | Good communication and leadership abilities | Nice to Have | Experience in Banking / Financial Services industry | Familiarity with Agile / Scrum methodology | Experience with performance testing tools (e.g. JMeter) | Knowledge of test strategy and test planning | Why Join Us | Opportunity to work on enterprise-level systems in banking industry | Exposure to modern automation and CI/CD practices | Collaborative and professional work environment | Opportunity to mentor and grow into leadership roles","[""SQL"", ""CI/CD"", ""Jenkins"", ""API"", ""Agile"", ""Scrum"", ""QA"", ""Software Testing""]"
Sales Marketing,https://id.jobstreet.com/id/job/91554666?type=standard&ref=search-standalone&origin=cardTitle#sol=74bd7fac0dfbdcdc659943baecc6efe83407aa40,PT Smart Milenium Effisiensi,Jakarta Utara,"Deskripsi pekerjaan: | Melakukan kegiatan pemasaran untuk pelanggan korporat | Membuat strategi pemasaran (pemasaran & penjualan) untuk meningkatkan penjualan | ditetapkan target penjualan yang ditetapkan oleh perusahaan | Kualifikasi: | Pendidikan minimal SMA | Memiliki pengalaman minimal 1 Tahun sebagai Corporate Sales / Account Officer / Key Account / Corporate Account Management / Costumer Success | Memiliki kemampuan komunikasi dan presentasi yang baik | Mampu mengidentifikasi kebutuhan serta memberikan solusi sesuai ekspetasi atau keinginan pelanggan | Paham akan Produk Telekomunikasi, SimCard, IT , ISP, dll Lebih disukai | Bergabunglah secepatnya! | Penempatan : Kelapa Gading | Keuntungan | Gaji Pokok, Tunjangan Pulsa, BPJS Kesehatan dan BPJS Ketenagakerjaan, Komisi Penjualan | Informasi Tambahan | Gaji : Nego | Jenis Pekerjaan: Penuh waktu | Ringkasan pekerjaan | BERGABUNG SECEPATNYA",[]
Middle Database Administrator (MSSQL),https://id.jobstreet.com/id/job/91641009?type=standard&ref=search-standalone&origin=cardTitle#sol=a020b98959442805fb7d009342d4708a272839b7,PT Platinumetrix Global Inovasi,Jakarta Selatan,"Requirement : | Bachelor’s degree in IT or Computer Science is required. Additional professional network or computer/desktop certifications preferred. | At least >4 years as SQL Database Administrator | Excellent problem-solving and analytical skills | Have experience installing, managing, tuning databases | Database Administrator: MSSQL, PostgreSQL | Knowledge of principles and process for providing customer and personal services | Full WFO at Jaksel | Responsibility: | Planning and developing databases including being responsible for the performance, integrity and security of databases and resolving problems that occur with databases. - | Maintain database performance is always in good condition - | Monitor the health of the database so that the database is always up-to-date | Ensuring security setup and database backup/restore procedures are running. | Establish good cooperation with programmers, IT infrastructure and IT Network | Arrange implementation / development / design (design) schedules in the field of databases according to user needs. | Perform simulation / testing according to user requirements.","[""SQL"", ""PostgreSQL""]"
Software Tester,https://id.jobstreet.com/id/job/91486201?type=standard&ref=search-standalone&origin=cardTitle#sol=68412917b797e044a728f36edd22bb62d88c3b7d,PT. Ezsy Deltamax Indonesia,Semarang,"About GBCI Ventures: | GBCI Ventures is the parent company behind a dynamic portfolio of innovative ventures. Our ventures focus on leveraging technology and AI to enhance human connections, creativity, and lifestyle experiences. From real-world meetups to AI-guided wellness, GBCI Ventures is dedicated to building products that enrich lives and connect people meaningfully. | Why GBCI Ventures? | Diverse Portfolio: Work with multiple innovative platforms across different industries. | Tech-Driven Growth: Join a company at the forefront of AI, digital experiences, and real-world connections. | Collaborative Culture: Be part of a growing, cross-functional team that thrives on creativity and results. | As a Software Tester, you will play a pivotal role in ensuring the seamless functioning of our platform. You will collaborate closely with our development team to conduct comprehensive testing of our application, with the goal of identifying and eliminating all potential issues before they reach our users. | Responsibilities: | Collaborate with developers to ensure defects are addressed and resolved in a timely manner. | Verify that bug fixes and new features meet the required quality standards before being deployed. | Participate in the development of test plans, test cases, and test scripts. | Perform both manual and automated testing as necessary. | Maintain detailed records of test cases, test results, and defects. | Monitor app performance to prevent issues and bottlenecks. | Stay up to date with industry best practices and incorporate them into the testing process. | Provide insights and feedback to improve the overall user experience. | Assist in ensuring that the application runs smoothly on various devices and under different conditions. | Requirements: | Proven experience as a Software Tester or similar role. | Proficient implement automated tests using Dart, TypeScript, or JavaScript. | Solid understanding of the software development life cycle (SDLC) and the QA process. | Ability to compile and run code. | Basic programming knowledge or familiarity with UI/UX principles. | Strong analytical and problem-solving skills. | Excellent communication and teamwork abilities. | Attention to detail and a passion for quality. | Self-motivated with the ability to work independently. | Flexibility to adapt to changing requirements and priorities. | Willing to work onsite in Semarang, Indonesia | Spoken and written proficiency in English","[""JavaScript"", ""TypeScript"", ""Dart"", ""UI/UX"", ""QA""]"
Data Platform,https://id.jobstreet.com/id/job/91594576?type=standard&ref=search-standalone&origin=cardTitle#sol=8cf1d1449669be164a79dc41c8c1e1522adaf9ac,PT Indocyber Global Teknologi,Jakarta Raya,"Requirements: | Bachelor’s degree in Computer Science, Information Technology, Engineering, or a related field | Proven experience in data engineering, data platform, or similar roles | Strong proficiency in SQL and at least one programming language (e.g., Python, Java, or Scala) | Experience with data pipeline and workflow tools (e.g., Airflow, Luigi, or similar) | Hands-on experience with big data technologies (e.g., Hadoop, Spark, Kafka) | Familiarity with data warehousing solutions (e.g., Snowflake, BigQuery, Redshift) | Experience with ETL/ELT processes and data integration techniques | Knowledge of cloud platforms (AWS, Azure, or Google Cloud) | Understanding of data modeling, data architecture, and data governance principles | Experience with containerization and orchestration tools (e.g., Docker, Kubernetes) is a plus | Strong problem-solving and analytical skills | Excellent communication and collaboration abilities | Ability to work independently and manage multiple projects | Willingness to learn and adapt to new tools and technologies","[""Python"", ""SQL"", ""Java"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Data Engineering"", ""Hadoop"", ""Spark""]"
Front End Technology Engineer,https://id.jobstreet.com/id/job/91452158?type=standard&ref=search-standalone&origin=cardTitle#sol=b60265318a8b83760769980e94ef0cd66a943214,Sagara Technology Group,Jakarta Raya,"Sagara Technology: A Mission-Driven Technology Company | At Sagara Technology, we’re passionate about building software products that solve problems. We work for local and international companies for escalating their technology performances.  In joining Sagara Technology, despite you working on projects, you are also given a chance to build a great product. You’ll be part of a group of smart and persistent people working together to build solutions to very very important problems and a company that values the very best ideas. | —————————— | Urgently needed for fast fulfillment | Responsibilities: | Writing stable and testable code | Working alongside and supporting each other IT engineers | Requirements: | Bachelor Degree’s students or Fresh Graduates major in Informatics Engineering or Information System | High school graduates majoring in Software Engineering are welcome to apply | Strong organizational and project management skills | Basic understanding of front-end technologies and platforms, such as JavaScript | Experience working with JavaScript frameworks such as React JS / Vue JS","[""JavaScript"", ""React"", ""Vue""]"
HRIS Technical Consultant,https://id.jobstreet.com/id/job/91746073?type=standard&ref=search-standalone&origin=cardTitle#sol=876cf86cf3b1af7e78bad9ed2a7c420c672a3132,PT. Berca Hardayaperkasa,Jakarta Raya,Oops! That page can’t be found. | It looks like nothing was found at this location. Maybe try a search? | Search,[]
SILKHQ Business Development Staff Pyk. SHL,https://id.jobstreet.com/id/job/90616395?type=standard&ref=search-standalone&origin=cardTitle#sol=4fc6fe4cb97518420dedd66c59207e54691418c5,Samudera Indonesia,Kebayoran Lama,"Samudera Indonesia | offers a truly global and collaborative work experience. You’ll team up with some of the best and brightest people in many locations in Indonesia and beyond. And you’ll discover a world of extraordinary opportunity, challenge, and fulfillment where you can pursue goals, develop new skills, and explore new horizons. | Main Responsibilities | 1. Analyze market competitors to understand the company's market position and identify effective competitive strategies. | 2. Prepare reports related to the result and target achievement of business development activites. | 3. Analyze potential risks associated with business opportunities and develop a risk mitigation plan. | 4. Conduct research to determine target markets. | 5. Create a coordination schedule with all departments involved in business and system development. | 6. Process data and prepare customer satisfaction survey reports. | General Responsibilities | 1. Ensure the implementation of an Integrated Management System, including the identification, documentation, and control of risks in the relevant department's work area. | 2. Foster and ensure the commitment of every team member to understand and adhere to all applicable Integrated Management System requirements. | 3. Be willing to participate in the investigation process of accidents, incidents, or actions that may lead to incidents caused by unsafe actions or unsafe conditions, including providing accurate information and reports based on known facts. | 4. Be willing to engage in the information security control process applied to protect the information assets and information processing assets owned and/or managed by the Company from threats to confidentiality, integrity, and availability. | Qualifications | 1. Bachelor's degree from industrial engineering / management / any related major | 2. Min. 1-3 years experience as business development / business analyst or any related fields | 3. Able to conduct business data analysis to support management decision making | 4. Understand the concepts of IT system development and implementation | 5. Able to prepare and analyze feasibility studies | 6. Possess business development skills | 7. Proficient in using Microsoft Office (Excel, PowerPoint, Word); familiarity with data analysis tools (Power BI, SQL, or similar) is an advantage | Join us and help create the future of logistics!","[""SQL"", ""Data Analysis"", ""Power BI"", ""Excel""]"
Web Developer,https://id.jobstreet.com/id/job/91747875?type=standard&ref=search-standalone&origin=cardTitle#sol=0bda783f6bc184a1a91448244307e6bb7dd595c4,Talent Search Recruitment Consultant,Jakarta Raya,"Web Developer | Apply for Position
 
 
 Or refer someone",[]
Quality Assurance,https://id.jobstreet.com/id/job/91759956?type=standard&ref=search-standalone&origin=cardTitle#sol=0a831af90219ffb68641e7cd9e752b7b097d574f,Sagara Technology Group,Jakarta Raya,"Job Description | Design and execute test cases (manual & automation) | Identify, document, and track bugs | Ensure product quality before release | Collaborate with developers and product team | Job Requirements | Bachelor’s degree (S1) in a relevant field | 0–5 years of experience in QA (manual & automation) | Familiar with testing tools such as Selenium, Katalon, JMeter, K6, or Postman | Understanding of testing methodologies | Strong attention to detail | Available to work onsite (WFO) 5 days/week in Jakarta","[""Postman"", ""QA""]"
Software Engineer,https://id.jobstreet.com/id/job/91751873?type=standard&ref=search-standalone&origin=cardTitle#sol=8441682d77b78ea183698a45d9c23f48eb7e3609,PT Hikari Indo Sarana,Jakarta Barat,"Hikari Indo Sarana | mencari seorang | Software Engineer | yang akan menjadi arsitek digital perusahaan. Posisi ini tidak menangani infrastruktur fisik (hardware/jaringan), melainkan berfokus pada integritas data, otomatisasi sistem, dan implementasi teknologi AI guna mendukung pengambilan keputusan strategis. | Tugas dan Tanggung Jawab Utama | Melakukan proses data cleansing secara menyeluruh (mengubah dirty data menjadi clean data) untuk memastikan validitas informasi di seluruh sistem Hikari. | Mengembangkan dasbor Data Visualization yang dinamis untuk menyajikan performa operasional dan finansial secara visual kepada manajemen. | Membangun skrip atau aplikasi sederhana menggunakan Python untuk mengotomatisasi tugas-tugas rutin antar departemen. | Menjadi jembatan teknis dalam pengaplikasian teknologi AI di sistem Hikari, berkoordinasi langsung dengan vendor eksternal untuk memastikan integrasi berjalan mulus. | Mengelola administrasi domain, hosting, dan operasional cloud (Google Workspace/Microsoft 365). | Mengelola aspek teknis dan front-end website perusahaan agar tetap relevan dan fungsional. | Menjamin keamanan data perusahaan melalui manajemen SSL, enkripsi dasar, dan protokol keamanan perangkat lunak. | Mengelola dan memantau prosedur backup data secara otomatis dan berkala untuk menjamin pemulihan data jika terjadi kendala (disaster recovery). | Syarat dan Kualifikasi | Wajib lulusan S1 Computer Science (Ilmu Komputer) atau Informatika. | Penguasaan mendalam bahasa pemrograman Python untuk pengolahan data. | Pengalaman dalam Data Cleansing dan manajemen database relasional. | Kemampuan membuat visualisasi data yang tajam (Power BI, Tableau, atau library Python). | Memahami konsep Integration & AI (bagaimana menghubungkan API atau layanan pihak ketiga ke sistem internal). | Paham manajemen hosting, domain, dan layanan cloud. | Problem Solver yang kreatif dan proaktif. | Memiliki kemampuan analisis yang kuat terhadap data. | Mampu berkomunikasi secara efektif untuk menerjemahkan kebutuhan bisnis ke bahasa teknis vendor.","[""Python"", ""API"", ""Tableau"", ""Power BI""]"
Fullstack Java Engineer,https://id.jobstreet.com/id/job/91236954?type=standard&ref=search-standalone&origin=cardTitle#sol=d8a79777643696e3467b6d1bb930c2277ee944c2,PT Digital Nusantara Adisolusi,Sleman,"Description | Fullstack Java Engineer | Job Requirement | • Java Expertise: 5+ years of professional experience in Java EE or Jakarta EE | • JSF Mastery: Deep experience with MVC frameworks and JSF component architecture | • UI Customization: Strong HTML5, CSS3, and JavaScript/jQuery skills to enhance PrimeFaces styling | • API Integration: Proven experience with RESTful APIs, including Meta Graph and WhatsApp Business API | • Technical Stack: Proficiency in SQL (PostgreSQL/MySQL), Maven/Gradle, and CI/CD pipelines. | ""HiredToday adalah situs lowongan kerja terpercaya di Indonesia sejak 2016, yang telah membantu ribuan orang mencari kerja melalui kolaborasi dengan ratusan perusahaan dari berbagai industri. HiredToday menawarkan lowongan kerja eksklusif yang mendukung aspirasi karier Anda"" | ""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang."" | ""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money.""","[""SQL"", ""Java"", ""JavaScript"", ""CI/CD"", ""MySQL"", ""PostgreSQL"", ""API""]"
Technical Support (Mekari Desty) - Jakarta,https://id.jobstreet.com/id/job/90287773?type=standard&ref=search-standalone&origin=cardTitle#sol=f386c41f2d0644d478c54bd9adefe121180f10f3,PT Mid Solusi Nusantara (MEKARI),Jakarta Raya,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses. | In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are ready to | #ElevateThroughImpact | and raise Indonesia's software standard. | Job Description: | Coordinate with Account Manager, Customer Support, and other commercial stakeholders by clarifying the customer’s complaint | Provide technical support and win-win solution to customers for any issues that arise with the use of our products | Validate all issues being escalated | Coordinate with Product and Engineering Team to resolve product problems | Requirements: | Candidate must possess at least a Bachelor's Degree Information System, Logistics Management, or equivalent | Fresh graduates are welcome to apply | Have basic knowledge in Logistic, Accounting Information System and E-Commerce ecosystem | Have work experience, esp. in e-commerce field will be a plus point | Familiar with MySQL will be a plus point | Proficient in English (both written and spoken) | Good analytical and problem-solving skills | What You Will Get: | 1. Competitive salary + daily allowance. | 2. Premium private health insurance (outpatient, inpatient, maternity, dental). | 3. Early access to salary + flex installment (employee loan) via Mekari Flex. | 4. Allowance for sports activities and glasses/contact lenses. | 5. Flexible working hours with a hybrid work culture. | 6. Annual and unpaid leaves from day 1 of join date + unlimited sick leave with doctor note. | 7. Notebook Ownership Program. | 8. Strategic office location, accessible by MRT. | 9. Friendly and dynamic work environment. | 10. Opportunity to build impactful solutions with Indonesia's no. 1 SaaS company. | Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. | We wish you the best. Hope to see you around soon!","[""MySQL""]"
Business Analyst & IT Project (Head Office),https://id.jobstreet.com/id/job/91705587?type=standard&ref=search-standalone&origin=cardTitle#sol=c546baab54dec488262b78d76c2c959f2733ce18,PT Lippo Malls Indonesia,Jakarta Barat,"Job Description: | Berperan sebagai bagian dari pengembangan | AI Center of Excellence (CoE) | , termasuk menyusun, mengimplementasikan, dan melakukan improvement terhadap SOP, governance, serta guardrails penggunaan AI di perusahaan. | Melakukan monitoring dan evaluasi terhadap implementasi AI di berbagai fungsi bisnis untuk memastikan kesesuaian dengan kebijakan, efektivitas, dan value yang dihasilkan. | Mengawasi dan menganalisis progress project di Divisi IT (termasuk project AI & digital), mencakup timeline, budget utilization, dan pencapaian deliverables. | Mengelola dan melakukan monitoring budgeting | project IT, termasuk perencanaan, tracking realisasi vs alokasi tahunan, serta memberikan insight untuk efisiensi biaya. | Menyusun laporan analisa project dan budget secara berkala (monthly/quarterly), serta memberikan rekomendasi berbasis data untuk mendukung pengambilan keputusan manajemen. | Berkolaborasi dengan PMO dan tim terkait dalam memastikan project berjalan sesuai scope, timeline, dan governance yang ditetapkan (end-to-end project monitoring). | Mendukung fungsi Project Management dalam perencanaan, tracking, dan evaluasi kinerja project (termasuk koordinasi dengan stakeholder terkait). | Job Requirements: | Pendidikan minimal S1 di bidang Manajemen Bisnis, Sistem Informasi, Teknologi Informasi, Digital Marketing, atau bidang terkait. | Memiliki pengalaman minimal 5 tahun di bidang Business Analysis, Project Monitoring, Project Management, atau peran terkait lainnya. | Memiliki pemahaman dan ketertarikan yang kuat terhadap implementasi AI, AI governance, serta inisiatif transformasi digital. | Mampu menyusun dan mengembangkan SOP, khususnya terkait implementasi teknologi atau AI menjadi nilai tambah. | Memiliki kemampuan analisa data yang baik, termasuk dalam budgeting, monitoring, dan pembuatan laporan berbasis data. | Memiliki pemahaman dasar terkait pengelolaan project (timeline, scope, budget) dan terbiasa bekerja sama dengan tim PMO.",[]
Position,https://id.jobstreet.com/id/job/90564663?type=standard&ref=search-standalone&origin=cardTitle#sol=6948a0f10dd4e8248f9297873d859fe75b976bba,"PT Summarecon Agung, Tbk",Kelapa Gading,"Requirements: | Minimum Bachelor’s Degree (S1) in a relevant field (Mathematics, Statistics, Finance, Accounting, Business, Engineering, or equivalent). | Minimum 5 years of experience as a Business Analyst or in a similar role. | Strong data analysis and problem-solving skills. | Proven experience in leading teams and managing as well as developing team members. | Proficient in data processing using Microsoft Excel and data visualization tools (Power BI, Tableau, or similar platforms). | Solid understanding of KPI frameworks and business performance analysis; knowledge of the mall industry is an advantage. | Job Description: | Lead the processing and evaluation of Business Mall KPIs, particularly related to tenancy management, and provide solution recommendations to improve performance. | Develop and enhance data and information management systems to generate business insights that support strategic management decision-making. | Present analysis results and work plans effectively to top management, cross-functional departments, and team members to drive performance improvement. | Provide support in preparing business reports required by stakeholders (shareholders, investors, board of directors, banks, and others). | Translate changes in business dynamics to ensure reports remain accurate and reflective of actual business performance.","[""Data Analysis"", ""Tableau"", ""Power BI"", ""Excel""]"
BA Data Analyst,https://id.jobstreet.com/id/job/90774402?type=standard&ref=search-standalone&origin=cardTitle#sol=8be1bbf6f3ff7819ba5a3eeced73265d725cb8ed,PT Guntner Indonesia,Pasuruan,"Main Task : | Analyze and validate master data (materials, customers, vendors, BOMs, Routes ) and transactional data. | Identify and correct duplicates, incomplete records, and inconsistencies. | Define and enforce data quality rules and KPIs. | Collaborate with SAP MDG and governance teams to maintain compliance. | Develop dashboards and reports using SAP Query, CDS Views, SAC, Power BI for data quality tracking. | Perform data profiling and trend analysis. | Validate data during mass uploads (LSMW, BAPIs). | Support integration projects ensuring data integrity. | Document processes and propose automation for data quality checks. | Mentor junior analysts and coordinate with functional teams. | ________________________________________ | Qualification : | •    Minimum 6+ years in data analysis and quality management in SAP environments. | •    Proven experience in SAP S/4HANA (preferably version 1809). | •    Participation in data migration and governance projects. | •      SAP MDG, ABAP basics, CDS Views, SQL, Power BI. | •    Strong understanding of MM, SD, PP processes. | •    Leadership, problem-solving, and effective communication. | •    Willing to be placed in Pasuruan, East Java and collaborate across time zones. | •    English proficiency.","[""SQL"", ""Java"", ""Data Analysis"", ""Power BI""]"
Associate Product Manager,https://id.jobstreet.com/id/job/91733626?type=standard&ref=search-standalone&origin=cardTitle#sol=74c60bd1657020a8b860d8f209f52820fb116e93,PT JALA AKUAKULTUR LESTARI ALAMKU,Yogyakarta,"Job Descriptions | JALA is looking for Associate Product Manager with strong problem solving and analysis skill to discover and deliver product solutions. You will work closely and coordinate with the design & engineering department regarding product alignment and development. | Assisting Product Manager or above in discovery and delivery internal product solutions | Coordinate with the design & engineering department to product alignment | Working closely with engineering team to ensure solutions are ultimately delivered in a timely and cost-effective manner | Monitor the progress of product implementation | Providing and updating detailed project action plans, timelines and comprehensive documentation | Training internal department on new product feature and providing support to customer | Create & present support document for stakeholder and user | Working in a team to ensure objectives are achieved in time | Having 1-2 years of experience in product product management | Fluent in project management and testing tools, such as Jira and Confluence | Having experience and knowledge in Saas products is a plus. | Creative thinking, problem-solving, and persistence. | Able to demonstrate good analytical, communication, and leadership skills. | Having experience with digital product (web/mobile app) development is a plus. | Have a strong understanding of and experience working in the product management discipline. | Having experience in data analytics software | Have a high curiosity to explore the cause of the problem to find the best solution. | Having experience and knowledge in the agriculture and aquaculture field is a plus. | There are three stages of Associate Product Manager recruitment: | Initial interview | Assignment | User interview | Health Insurance | Mandatory support that we provide through BPJS Kesehatan and additional private insurance (only for permanent employees). | Employment Benefits | Accommodating employment security through the BPJSTK program. | Annual Bonus Scheme | Applies to all staff with a value of up to 10% of salary (*T&C applies). | Hybrid Work System | Flexible start and end working hours according to your responsibilities. | Employee Development | Encouraging every Warga JALA to continue developing by providing interesting classes and discussions in various fields. | Fun Events | Monthly agenda to maintain the mood and comfort of Warga JALA.",[]
Quality Engineer (QE),https://id.jobstreet.com/id/job/91590670?type=standard&ref=search-standalone&origin=cardTitle#sol=37a09b6892a50ae7f4ddbd5ca65a1bf6f8cebe33,PT NEWLIFE HEALTHCARE INTERNATIONAL,Jakarta Utara,"About the role | PT NEWLIFE HEALTHCARE INTERNATIONAL' is seeking an experienced Quality Engineer (QE) to join our dynamic team in North Jakarta Jakarta. As a Quality Engineer, you will play a crucial role in ensuring the delivery of high-quality products and services that meet our stringent standards. This full-time position is an excellent opportunity for a skilled professional to contribute to the success of our organisation. | What you'll be doing | Developing and implementing comprehensive quality assurance plans and processes | Designing and executing rigorous testing procedures to identify and address potential issues | Collaborating with cross-functional teams to troubleshoot and resolve quality-related problems | Analysing data and generating reports to provide valuable insights and recommendations | Continuously improving quality control measures and implementing best practices | Ensuring compliance with relevant industry regulations and standards | Mentoring and training junior team members on quality management techniques | What we're looking for | Minimum 3-5 years of experience in a quality engineering or similar role, preferably in the Information & Communication Technology industry | Strong understanding of quality management principles, tools and methodologies | Proficient in designing and executing test plans, writing test cases and analysing test results | Excellent problem-solving, critical thinking and decision-making skills | Ability to work collaboratively in a team environment and effectively communicate with stakeholders | Familiarity with relevant industry standards and regulations | Bachelor's degree in Engineering, Computer Science or a related field | What we offer | At PT NEWLIFE HEALTHCARE INTERNATIONAL', we are committed to providing a supportive and engaging work environment that empowers our employees to thrive. We offer competitive remuneration, comprehensive benefits, and ample opportunities for professional development and career growth. Join our team and be a part of our mission to deliver innovative, high-quality solutions that make a lasting impact. | If you're excited about this opportunity and believe you have the skills and experience to succeed in this role, we encourage you to apply now.",[]
